Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments,included,D47_raw,sample_upper,type2_upper,standard_key,ben_reference_class,D47_d47_0,D47_transferred,D47_accepted,standard_residual,standard_extreme_outlier,standard_outlier_score,correction_qc_include,D47_corrected,T47_C,correction_method,linearity_slope,transfer_slope,transfer_intercept,carbonate_offset,temperature_A,temperature_B,acid_fractionation
4509,Sample,Matthew's BHB Carbs,mla,exclude,PB-00-04-16,IPL-CI-5011 PB-00-04-16,20260627.14,6/27/26 14:36,5011,90,calcite,50,3.41e-8,4.25e-8,22.16839894,7.43e-4,-3.104223192,0.005586795,27.70982527,30.7716819,7.34e-4,-4.166866687,0.00557519,27.62419689,0.007067264,-8.319051111,0.024717872,14.32169255,2.287145831,0.091282914,0.007990622,-0.004027926,0.024297855,-9.816838327,2.233805367,,FALSE,0.091282914,PB-00-04-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,0.059313495313949936,1.0091614194429968,,,FALSE,,FALSE,1.0165303097171914,-60.44478847993807,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4511,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-111,IPL-CI-4961 PK95-SC-111,20260602.1,6/2/26 10:12,4961,90,calcite,50,5.73e-8,5.71e-8,-8.728457969,6.02e-4,0.08866175,0.002938778,31.00140228,1.729167699,5.28e-4,-1.045452197,0.002931966,0.412210441,0.00706392,-2.164743653,0.023829955,-24.16292393,1.572477295,-0.342819104,0.007112236,-0.063863237,0.024418365,-23.95595928,1.572120274,,TRUE,-0.342819104,PK95-SC-111,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.34329615418276427,0.5671825907083394,,,FALSE,,TRUE,0.5745514809825341,34.53936767684229,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4512,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-clky,IPL-CI-4990 PK95-SC-111-clky,20260622.11,6/22/26 11:08,4990,90,calcite,50,5.77e-8,5.76e-8,-8.942688206,6.68e-4,-0.090222682,0.003764752,30.81698853,1.520955267,5.65e-4,-1.224405561,0.00375666,0.021184479,0.008087033,-2.539240565,0.023752118,-31.05146905,1.257654086,-0.348829414,0.007494893,-0.103768149,0.021263152,-30.30089532,1.257626493,,TRUE,-0.348829414,PK95-SC-111-CLKY,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.34885393074817894,0.5610813470351648,,,FALSE,,TRUE,0.5684502373093594,36.88615489216829,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4513,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-clky,IPL-CI-4991 PK95-SC-111-clky,20260622.13,6/22/26 13:36,4991,90,calcite,50,5.77e-8,5.76e-8,-8.896791301,5.57e-4,0.038063046,0.003495465,30.94923957,1.568763378,4.6e-4,-1.096295829,0.003487922,0.209201445,0.008518054,-2.325579011,0.019556037,-30.19434237,1.322717984,-0.336310971,0.007194994,-0.135507508,0.019533199,-29.73733492,1.321640902,,TRUE,-0.336310971,PK95-SC-111-CLKY,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3365530793447806,0.5745850370299508,,,FALSE,,TRUE,0.5819539273041454,31.762383764633,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4514,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-clky,IPL-CI-4992 PK95-SC-111-clky,20260622.16,6/22/26 16:04,4992,90,calcite,50,5.77e-8,5.76e-8,-8.728520361,8.8e-4,0.00360523,0.0036334,30.91371667,1.726229746,8.18e-4,-1.130328283,0.003625477,0.347529492,0.008934811,-2.401219412,0.02190182,-28.19915645,1.551749425,-0.323763082,0.007222222,-0.147898323,0.021910655,-27.83304774,1.554546339,,TRUE,-0.323763082,PK95-SC-111-CLKY,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.32416527707121745,0.5881841803845878,,,FALSE,,TRUE,0.5955530706587824,26.850875881288573,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4515,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-drk,IPL-CI-5003 PK95-SC-111-drk,20260625.13,6/25/26 13:27,5003,90,calcite,50,5.78e-8,5.76e-8,-8.847523525,0.001067715,0.135354069,0.003183441,31.04953786,1.618952396,7.78e-4,-0.999104889,0.003175848,0.334296318,0.008241655,-2.05663176,0.02142383,-24.54169494,1.624615641,-0.366744287,0.006842476,-0.088019578,0.016535081,-24.336875,1.619227127,,TRUE,-0.366744287,PK95-SC-111-DRK,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3671311673497855,0.5410168710948031,,,FALSE,,TRUE,0.5483857613689977,45.00004881073062,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4516,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-drk,IPL-CI-5004 PK95-SC-111-drk,20260625.16,6/25/26 15:55,5004,90,calcite,50,5.78e-8,5.76e-8,-8.795321684,0.001011726,0.061891788,0.004081293,30.97380486,1.665945083,6.25e-4,-1.072301558,0.004071804,0.315140386,0.010152341,-2.256287176,0.023174415,-22.88793623,1.47878916,-0.370934123,0.005147573,-0.132230596,0.021814656,-22.60752111,1.478788842,,TRUE,-0.370934123,PK95-SC-111-DRK,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3712988342343224,0.5364416689592197,,,FALSE,,TRUE,0.5438105592334144,46.94110410067839,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4517,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-lte,IPL-CI-5000 PK95-SC-111-lte,20260624.15,6/24/26 15:48,5000,90,calcite,50,5.78e-8,5.76e-8,-8.470692146,6.13e-4,0.10678739,0.004140384,31.02008819,1.973279617,4.2e-4,-1.026822994,0.004131075,0.674606703,0.00758915,-2.170823902,0.024078167,-22.71460263,1.851982469,-0.357299957,0.005862605,-0.132568867,0.021121214,-22.81060071,1.852182139,,TRUE,-0.357299957,PK95-SC-111-LTE,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.35808067776529506,0.5509523626833148,,,FALSE,,TRUE,0.5583212529575095,40.90362223687674,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4518,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-lte,IPL-CI-5001 PK95-SC-111-lte,20260625.08,6/25/26 8:31,5001,90,calcite,50,5.78e-8,5.77e-8,-8.985322185,0.00107086,0.371881627,0.003756449,31.29337649,1.49724302,7.7e-4,-0.763367744,0.00374809,0.464261842,0.008556592,-1.588165966,0.024192618,-26.20867967,1.473284187,-0.344244279,0.007324456,-0.065258686,0.019986317,-26.33095139,1.470241357,,TRUE,-0.344244279,PK95-SC-111-LTE,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3447815681478422,0.5655519255583811,,,FALSE,,TRUE,0.5729208158325757,35.16136545681343,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4519,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-SPAR,IPL-CI-5006 PK95-SC-111-SPAR,20260626.1,6/26/26 10:48,5006,90,calcite,50,5.78e-8,5.76e-8,-8.487233534,0.001026387,-5.809769173,0.004064375,24.92065086,1.750218794,7.55e-4,-6.930869537,0.00405481,-5.41344469,0.009343043,-13.91348876,0.026002104,-42.89048571,1.751581398,-0.406650246,0.005682079,-0.111345201,0.021020226,-31.55074038,1.771230277,,TRUE,-0.406650246,PK95-SC-111-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.40038527907562094,0.5045110064947642,,,FALSE,,TRUE,0.5118798967689588,61.55531196036111,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4520,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-111-SPAR,IPL-CI-5007 PK95-SC-111-SPAR,20260626.13,6/26/26 13:17,5007,90,calcite,50,5.78e-8,5.76e-8,-8.631617587,0.001368989,-5.856015516,0.004362822,24.87297504,1.612406185,0.001037323,-6.977318504,0.004352479,-5.605603478,0.008028583,-14.02097286,0.029101493,-40.97940309,1.630589427,-0.413425359,0.006512044,-0.129586507,0.025849672,-29.38872155,1.643999198,,TRUE,-0.413425359,PK95-SC-111-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.40693800715807066,0.4973175199836529,,,FALSE,,TRUE,0.5046864102578476,65.13313581685958,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4521,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up,IPL-CI-4837 PK95-SC-118up,20260410.09,4/10/26 9:03,4837,90,calcite,50,5.76e-8,5.75e-8,-8.447196029,4.83e-4,-1.755559929,0.003676077,29.10017571,1.930018414,4.22e-4,-2.885174085,0.003668046,-1.205846436,0.00746939,-5.822320097,0.024367646,-23.681509170000002,1.655732375,-0.359003222,0.005849319,-0.065767254,0.023011425,-20.14591761,1.662439674,,TRUE,-0.359003222,PK95-SC-118UP,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.357607698729692,0.5514715919676433,,,FALSE,,TRUE,0.5588404822418379,40.693870014688684,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4522,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up,IPL-CI-4839 PK95-SC-118up,20260410.14,4/10/26 14:10,4839,90,calcite,50,5.73e-8,5.71e-8,-8.436986541,5.75e-4,-1.756562975,0.003431012,29.09914166,1.939526929,5.19e-4,-2.886153944,0.003423377,-1.181382316,0.006187042,-5.83970638,0.020656574,-20.83522089,1.619506135,-0.340818357,0.004919751,-0.076148732,0.020842551,-17.2925043,1.624635903,,TRUE,-0.340818357,PK95-SC-118UP,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3394511459987574,0.5714035829666395,,,FALSE,,TRUE,0.5787724732408341,32.946642276250486,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4525,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-133,IPL-CI-4893 PK95-SC-133,20260504.16,5/4/26 16:22,4893,90,calcite,50,5.69e-8,5.67e-8,-9.35107228,4.5e-4,-0.354568565,0.002419081,30.54447172,1.126135047,4.18e-4,-1.489048503,0.002413789,-0.613865807,0.006702152,-3.023170811,0.025190025,-23.89092238,1.647202195,-0.310936194,0.005597241,-0.04742236,0.024383917,-22.20376365,1.649810435,,TRUE,-0.310936194,PK95-SC-133,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.31022576853209666,0.6034867635813863,,,FALSE,,TRUE,0.6108556538555809,21.598212194685516,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4526,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-133,IPL-CI-4895 PK95-SC-133,20260506.1,5/6/26 10:37,4895,90,calcite,50,5.69e-8,5.67e-8,-9.193434126,4.84e-4,-0.362247962,0.0022773,30.53655495,1.274614257,4.75e-4,-1.496381028,0.002272628,-0.470740308,0.00590664,-3.050045744,0.026832147,-24.74127703,1.590137402,-0.313572059,0.006184567,-0.059691019,0.025263338,-23.19599329,1.592711908,,TRUE,-0.313572059,PK95-SC-133,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3130272723385532,0.6004113147623598,,,FALSE,,TRUE,0.6077802050365544,22.63171778186978,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4527,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-133,IPL-CI-4934 PK95-SC-133,20260517.17,5/17/26 17:09,4934,90,calcite,50,5.54e-8,5.59e-8,-9.325507509,5.6e-4,-0.269339613,0.001460673,30.6323351,1.15324465,5.16e-4,-1.403946692,0.001457222,-0.481149584,0.008541806,-2.848749632,0.019642676,-16.25448766,1.539538486,-0.289872458,0.008836951,-0.042936659,0.020166204,-14.7475635,1.541744348,,TRUE,-0.289872458,PK95-SC-133,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.2893156247076959,0.626441605542414,,,FALSE,,TRUE,0.6338104958166086,14.211843321041158,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4528,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-133,IPL-CI-4958 PK95-SC-133,20260531.14,5/31/26 14:03,4958,90,calcite,50,5.7e-8,5.68e-8,-8.680006154,8.39e-4,-0.439370096,0.002134569,30.45704897,1.756385412,7.76e-4,-1.57226294,0.002129599,-0.042721644,0.006707783,-3.29376517,0.022505786,-20.98386098,1.814654927,-0.307209398,0.006872319,-0.152173044,0.022602382,-19.78928122,1.816390981,,TRUE,-0.307209398,PK95-SC-133,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3071599563409563,0.6068523661769885,,,FALSE,,TRUE,0.6142212564511831,20.479522526773053,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4529,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-148,IPL-CI-4964 PK95-SC-148,20260603.08,6/3/26 8:33,4964,90,calcite,50,5.73e-8,5.72e-8,-4.908918274,4.9e-4,0.161469133,0.003485977,31.07646014,5.335859088,4.86e-4,-0.964786965,0.003478673,4.287343611,0.006909376,-2.018178643,0.021452373,-16.39136874,1.65606973,-0.265170315,0.006773965,-0.078447819,0.01986652,-20.10172937,1.648727431,,TRUE,-0.265170315,PK95-SC-148,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.2701320477698905,0.6475010482967328,,,FALSE,,TRUE,0.6548699385709275,7.902050010860819,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4530,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-148,IPL-CI-4981 PK95-SC-148,20260610.11,6/10/26 10:50,4981,90,calcite,50,5.76e-8,5.74e-8,-7.856817238,5.56e-4,0.283504941,0.003625431,31.20226808,2.558479087,5.37e-4,-0.849193548,0.003617722,1.494081261,0.00755922,-1.857343852,0.022282849,-20.34527146,1.632789429,-0.309149928,0.006458591,-0.159926387,0.021307525,-21.38029417,1.631965478,,TRUE,-0.309149928,PK95-SC-148,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3108790247615852,0.6027696287001585,,,FALSE,,TRUE,0.6101385189743531,21.83823685173951,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4531,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-160,IPL-CI-4939 PK95-SC-160,20260519.15,5/19/26 15:18,4939,90,calcite,50,5.77e-8,5.75e-8,-8.790324368,5.65e-4,-0.165546759,0.0035924,30.73933619,1.662081508,4.92e-4,-1.299251317,0.003584231,0.096082895,0.008159633,-2.661940035,0.02551745,-19.9176882,1.721081315,-0.345528243,0.006538845,-0.076570752,0.022244427,-19.16223976,1.719642766,,TRUE,-0.345528243,PK95-SC-160,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3456394395104743,0.5646101672559283,,,FALSE,,TRUE,0.5719790575301229,35.52231078533731,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4532,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-160,IPL-CI-4949 PK95-SC-160,20260529.13,5/29/26 13:21,4949,90,calcite,50,5.77e-8,5.75e-8,-8.196912103,5.17e-4,-1.151826802,0.003941311,29.72257023,2.187378568,4.73e-4,-2.282196465,0.003932588,-0.34627377,0.007860539,-4.646332014,0.022508308,-28.15196598,1.644466134,-0.358732381,0.00765151,-0.081556797,0.023639914,-26.05865939,1.64531123,,TRUE,-0.358732381,PK95-SC-160,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3583316391729268,0.5506768610177653,,,FALSE,,TRUE,0.5580457512919599,41.01508711447781,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4533,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-160,IPL-CI-4951 PK95-SC-160,20260530.08,5/30/26 8:43,4951,90,calcite,50,5.76e-8,5.75e-8,-8.817407724,7.03e-4,-0.867702404,0.003285308,30.01547691,1.611914051,7.15e-4,-1.999975004,0.003278998,-0.645346818,0.007005469,-4.067210533,0.024752735,-27.66657276,1.320715427,-0.345422213,0.00580895,-0.072594616,0.020082868,-25.52090177,1.324055853,,TRUE,-0.345422213,PK95-SC-160,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3446753546314289,0.5656685251620885,,,FALSE,,TRUE,0.5730374154362832,35.11676465542399,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4534,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-165,IPL-CI-4834 PK95-SC-165,20260409.12,4/9/26 11:55,4834,90,calcite,50,5.75e-8,5.74e-8,-7.036906528,4.51e-4,-0.283538165,0.003142385,30.61769767,3.312369775,4e-4,-1.413315198,0.003135529,1.690919122,0.008761138,-2.912865912,0.022344237,-15.8740615,1.748841923,-0.335604725,0.006869732,-0.093299508,0.021134202,-16.61506874,1.747844715,,TRUE,-0.335604725,PK95-SC-165,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3375616217594144,0.5734778743086739,,,FALSE,,TRUE,0.5808467645828685,32.172951066304336,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4535,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-165,IPL-CI-4836 PK95-SC-165,20260409.17,4/9/26 16:52,4836,90,calcite,50,5.75e-8,5.74e-8,-7.001835282,4.83e-4,-0.30254599,0.004128035,30.59810231,3.344664282,4.48e-4,-1.43222492,0.004111942,1.714480814,0.008729117,-2.979849237,0.030049521,-16.31026858,1.802057499,-0.31970122,0.00880591,-0.10018923,0.028983169,-17.04104995,1.799623813,,TRUE,-0.31970122,PK95-SC-165,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.32168538465065843,0.5909065690526109,,,FALSE,,TRUE,0.5982754593268055,25.89585849261948,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4538,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176,IPL-CI-4936 PK95-SC-176,20260518.11,5/18/26 11:10,4936,90,calcite,50,5.77e-8,5.76e-8,-9.204408989,6.92e-4,-0.400295491,0.003111335,30.49733137,1.263014281,5.8e-4,-1.534370067,0.003104266,-0.562290378,0.008680362,-3.218688283,0.025923714,-21.80376073,1.633546959,-0.358300842,0.008020148,-0.147529691,0.024559725,-20.17330441,1.637418573,,TRUE,-0.358300842,PK95-SC-176,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.35765010465588826,0.5514250393785163,,,FALSE,,TRUE,0.5587939296527109,40.712658640616326,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4539,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176,IPL-CI-4946 PK95-SC-176,20260528.15,5/28/26 15:29,4946,90,calcite,50,5.78e-8,5.76e-8,-8.622425843,8.09e-4,-0.450032205,0.00384222,30.4460573,1.81071898,5.53e-4,-1.582779283,0.003833437,-0.061962561,0.008040188,-3.264412892,0.027783674,-26.1519625,1.58755895,-0.376865636,0.006674273,-0.117269444,0.025681916,-25.02035959,1.588638517,,TRUE,-0.376865636,PK95-SC-176,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.37679392687255076,0.5304092387602202,,,FALSE,,TRUE,0.5377781290344148,49.5555520886989,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4542,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179,IPL-CI-4850 PK95-SC-179,20260414.16,4/14/26 16:17,4850,90,calcite,50,5.77e-8,5.75e-8,-7.071136677,4.98e-4,-0.308158808,0.004039,30.592316,3.279230174,4.09e-4,-1.437955518,0.004029941,1.636826533,0.007535488,-3.011620418,0.020229868,-19.54301265,1.65405774,-0.331907131,0.006098449,-0.13383768099999999,0.020055066,-20.20062651,1.65140325,,TRUE,-0.331907131,PK95-SC-179,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3338014265322207,0.5776057601763034,,,FALSE,,TRUE,0.584974650450498,30.65058310126193,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4543,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179,IPL-CI-4851 PK95-SC-179,20260415.1,4/15/26 10:46,4851,90,calcite,50,5.77e-8,5.76e-8,-7.072266026,4.95e-4,-0.19521368,0.003466199,30.70875227,3.282214104,4.39e-4,-1.325251682,0.003458821,1.763015303,0.007145867,-2.791055342,0.023105278,-18.72471178,1.652284157,-0.322521892,0.006235832,-0.154051728,0.022439081,-19.60840613,1.649811679,,TRUE,-0.322521892,PK95-SC-179,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3245622255016745,0.5877484163571214,,,FALSE,,TRUE,0.595117306631316,27.004593577717174,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4544,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179,IPL-CI-4852 PK95-SC-179,20260416.09,4/16/26 9:12,4852,90,calcite,50,5.7e-8,5.69e-8,-7.044833553,4.47e-4,-0.266134676,0.002596123,30.6356391,3.305414629,4.03e-4,-1.39596548,0.002590332,1.708487416,0.006861491,-2.824210321,0.024346466,-12.94884837,1.629921485,-0.32561148,0.006680852,-0.034294125,0.023535356,-13.71375731,1.628713021,,TRUE,-0.32561148,PK95-SC-179,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3275887085051199,0.5844259887533114,,,FALSE,,TRUE,0.591794879027506,28.18441564801003,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4551,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-187,IPL-CI-4957 PK95-SC-187,20260531.11,5/31/26 11:25,4957,90,calcite,50,5.78e-8,5.76e-8,-5.958676359,7.03e-4,-0.511243908,0.003744847,30.38295354,4.322078033,5.06e-4,-1.638275929,0.003736471,2.478370858,0.006824113,-3.392321393,0.02638056,-20.38869125,1.662271131,-0.37371609,0.006367761,-0.124787283,0.024605736,-21.75738472,1.657398311,,TRUE,-0.37371609,PK95-SC-187,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3765843028184291,0.5306393608996948,,,FALSE,,TRUE,0.5380082511738894,49.45463953476542,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4554,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-22-SPAR,IPL-CI-4887 PK95-SC-22-SPAR,20260430.16,4/30/26 16:29,4887,90,calcite,50,5.77e-8,5.75e-8,-8.753641244,5.92e-4,-3.078406994,0.003431126,27.73643945,1.594698,5.42e-4,-4.205858139,0.003423929,-2.842377015,0.006816043,-8.518681341,0.025221849,-31.59849283,1.601062754,-0.357418132,0.006074724,-0.134559552,0.022005833,-25.22437574,1.610429143,,TRUE,-0.357418132,PK95-SC-22-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.35412865570434576,0.5552908331690953,,,FALSE,,TRUE,0.56265972344329,39.16382464311744,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4555,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-22-SPAR,IPL-CI-4888 PK95-SC-22-SPAR,20260501.09,5/1/26 8:52,4888,90,calcite,50,5.78e-8,5.76e-8,-8.754482811,7.33e-4,-3.009879604,0.003991532,27.80708502,1.596499222,5.29e-4,-4.137476284,0.003982923,-2.786753313,0.009078312,-8.37370677,0.020582281,-31.3175812,1.424836953,-0.376345038,0.006075452,-0.133330824,0.022444347,-25.08383276,1.437119575,,TRUE,-0.376345038,PK95-SC-22-SPAR,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3731199348850463,0.5344424920055102,,,FALSE,,TRUE,0.5418113822797048,47.80049263156155,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4556,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-224,IPL-CI-4997 PK95-SC-224,20260624.08,6/24/26 8:22,4997,90,calcite,50,5.77e-8,5.75e-8,-6.800096969,4.8e-4,-0.278220287,0.003879768,30.62317992,3.536155169,4.79e-4,-1.40751227,0.003871411,1.940444954,0.00823224,-2.898930215,0.021397833,-17.02350116,1.16336468,-0.321510198,0.006426969,-0.074180858,0.021783243,-18.01759261,1.161585314,,TRUE,-0.321510198,PK95-SC-224,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3237558704232992,0.5886336208561445,,,FALSE,,TRUE,0.5960025111303391,26.692580902888324,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
