Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments
4048,Sample,,eyl,include,BHB-25-WDC-FS-237,IPL-CI-4790 BHB-25-WDC-FS-237,20260323.12,3/23/26 12:20,4790,90,calcite,50,5.77e-8,5.74e-8,-4.008258078,5.72842e-4,-8.135458034,0.00403137,22.52307496,5.894597469,5.52567e-4,-9.242275775,0.004022819,-3.529526813,0.007497635,-18.52603429,0.020653401,-49.22271531,1.590576381,-0.476324214,0.005960292,-0.135598488,0.018322958,-37.77366823,1.607477574,
4049,Sample,,eyl,include,BHB-25-WDC-FS-237,IPL-CI-4821 BHB-25-WDC-FS-237,20260405.11,4/5/26 11:06,4821,90,calcite,50,5.77e-8,5.76e-8,-4.017389357,4.6131e-4,-8.127584148,0.003839002,22.53119223,5.886364051,4.44876e-4,-9.23443758,0.003830752,-3.522847882,0.009938929,-18.50062319,0.021400752,-36.48738007,1.144657889,-0.471940121,0.008035326,-0.12060281,0.020155263,-24.89720295,1.162622502,
4050,Sample,,wmn,include,BHB-25-WDC-FS-237-m,IPL-CI-4816 BHB-25-WDC-FS-237-m,20260402.14,4/2/26 14:19,4816,90,calcite,50,5.76e-8,5.74e-8,-5.251473526,4.22168e-4,-1.070176446,0.003647052,29.8067444,4.969559034,3.75899e-4,-2.194544546,0.00363896,2.632635668,0.007802977,-4.511200567,0.027541189,-12.61279168,1.333620318,-0.330060383,0.007562817,-0.133058074,0.027701786,-13.5761392,1.333217562,
4051,Sample,,wmn,include,BHB-25-WDC-Site3-232-A-1,IPL-CI-4825 BHB-25-WDC-Site3-232-A-1,20260406.16,4/6/26 16:40,4825,90,calcite,50,5.75e-8,5.73e-8,-7.635812513,4.45844e-4,-1.147143696,0.003781344,29.72739809,2.716885892,4.58915e-4,-2.276347094,0.003773466,0.228743097,0.005077614,-4.608968425,0.019629399,-18.80217006,1.398073181,-0.331385849,0.005141954,-0.060539689,0.020256356,-17.2473771,1.399867546,
4052,Sample,,wmn,include,BHB-25-WDC-SITE3-232-A-1,IPL-CI-4832 BHB-25-WDC-SITE3-232-A-1,20260408.18,4/8/26 18:23,4832,90,calcite,50,5.76e-8,5.74e-8,-7.598424435,6.46283e-4,-1.056693306,0.003512194,29.8206443,2.755429544,5.51534e-4,-2.18600973,0.003504096,0.3459366,0.007958978,-4.443567473,0.022627654,-17.90296974,1.443350798,-0.345507103,0.006644322,-0.082766636,0.019988771,-16.56712113,1.445795858,
4053,Sample,,wmn,include,BHB-25-WDC-Site3-232-A1,IPL-CI-4923 BHB-25-WDC-Site3-232-A1,20260514.13,5/14/26 13:34,4923,90,calcite,50,5.76e-8,5.74e-8,-7.531654015,4.83253e-4,-1.069080225,0.003765976,29.80787451,2.81790695,3.98153e-4,-2.198230686,0.003757434,0.400844516,0.007071894,-4.511217611,0.023227697,-22.40216838,1.535329406,-0.334689505,0.008515241,-0.120089944,0.022714856,-21.10886459,1.536808937,
4054,Sample,,wmn,include,BHB-25-WDC-SITE3-233-A-12,IPL-CI-4783 BHB-25-WDC-SITE3-233-A-12,20260313.11,3/13/26 11:24,4783,90,calcite,50,5.77e-8,5.74e-8,-6.561830811,5.37408e-4,-1.427263095,0.004737957,29.4386202,3.720566706,4.869e-4,-2.553639736,0.004719941,0.95432433,0.008772338,-5.231022299,0.022978928,-25.36863524,1.399051766,-0.363576284,0.008861304,-0.125090785,0.020140937,-24.33629869,1.398702684,
4055,Sample,,eyl,include,BHB-25-WDC-SITE3-233-A-12,IPL-CI-4792 BHB-25-WDC-SITE3-233-A-12,20260324.1,3/24/26 10:09,4792,90,calcite,50,5.75e-8,5.73e-8,-6.555556983,8.23583e-4,-1.46638456,0.002788708,29.39828949,3.725123048,7.7848e-4,-2.59264737,0.002782632,0.896313982,0.007563208,-5.325693757,0.024090238,-32.71449517,1.525777668,-0.392250654,0.007099704,-0.153184551,0.020327101,-31.62143917,1.527956409,
4056,Sample,,wmn,include,BHB-25-WDC-Site3-233-A-12,IPL-CI-4819 BHB-25-WDC-Site3-233-A-12,20260403.11,4/3/26 11:38,4819,90,calcite,50,5.72e-8,5.7e-8,-6.563433626,5.56582e-4,-1.434300824,0.002992854,29.43136494,3.718722065,4.91128e-4,-2.560648108,0.002986033,0.944938659,0.008124788,-5.206440197,0.020809021,-20.14952784,1.298579861,-0.36601678,0.007349813,-0.092138211,0.020269503,-19.09255463,1.3012684,
4057,Sample,,euf,include,CARB 24-03-SC,IPL-CI-4545 CARB-25-03-SC,20251209.17,12/9/25 17:45,4545,90,calcite,50,5.78e-8,5.76e-8,-8.979927891,0.001410811,-0.822015003,0.003965795,30.06257651,1.460756539,9.83409e-4,-1.9547195,0.00395625,-0.748439955,0.01048406,-4.029683516,0.025319465,-20.30103918,1.44291127,-0.348661851,0.006958745,-0.142255526,0.020308156,-18.1013773,1.445704053,
4058,Sample,,euf,include,CARB 25-01-SC,IPL-CI-4541 CARB 25-01-SC,20251208.17,12/8/25 16:59,4541,90,calcite,50,5.78e-8,5.77e-8,-8.48948476,0.002824544,-0.226932199,0.003660064,30.67605333,1.944698005,0.002205265,-1.359862453,0.00365089,0.35516875999999997,0.010439648,-2.831843708,0.025593809,-21.69979072,1.69234793,-0.331135537,0.006135132,-0.129621572,0.023355643,-21.17165888,1.6889910910000001,
4059,Sample,,wmn,include,CARB 25-01-SCb,IPL-CI-4624 CARB 25-01-SCb,20260115.16,1/15/26 16:15,4624,90,calcite,50,5.78e-8,5.76e-8,-8.45925747,5.22313e-4,-0.182335247,0.003971745,30.72202877,1.974103715,4.74096e-4,-1.315309659,0.003962959,0.414153539,0.010682873,-2.720674116,0.024849741,-21.31483136,1.895652654,-0.333993242,0.008,-0.103497169,0.021,-20.8653788,1.897160112,
4060,Sample,,wmn,include,CARB 25-01-SCc,IPL-CI-4677 CARB 25-01-SCc,20260206.17,2/6/26 17:34,4677,90,calcite,50,5.77e-8,5.75e-8,-8.471902582,5.48205e-4,-0.31433486,0.003545237,30.58594905,1.957472505,3.92399e-4,-1.447055182,0.003537198,0.286828061,0.00921174,-2.952851443,0.0191598,-23.97056719,1.505413938,-0.31757311,0.007128426,-0.081010186,0.016534167,-23.24797686,1.505517703,
4061,Sample,,euf,include,CARB 25-02-SC,IPL-CI-4543 CARB 25-02-SC,20251209.12,12/9/25 12:36,4543,90,calcite,50,5.78e-8,5.76e-8,-8.867245908,0.00165383,-0.693124057,0.003894517,30.19545148,1.571620741,0.001191086,-1.825864319,0.003885514,-0.503950108,0.009565398,-3.750893108,0.024478472,-26.58866703,1.635877778,-0.346091624,0.008142875,-0.123156413,0.025004805,-24.76724532,1.63055071,
4062,Sample,,wmn,include,CARB 25-02-SCb,IPL-CI-4625 CARB 25-02-SCb,20260116.09,1/16/26 9:04,4625,90,calcite,50,5.78e-8,5.76e-8,-8.848450088,9.29648e-4,-0.628226379,0.00419741,30.26235514,1.591420219,6.16488e-4,-1.761068681,0.004187766,-0.445112409,0.008452728,-3.590301425,0.026702785,-29.25623014,1.666152115,-0.36467701,0.006845635,-0.093673917,0.024270643,-27.57269975,1.663025609,
4063,Sample,,wmn,include,CARB 25-02-SCc,IPL-CI-4678 CARB 25-02-SCc,20260209.09,2/9/26 9:24,4678,90,calcite,50,5.77e-8,5.75e-8,-8.843540694,5.03627e-4,-0.64560326,0.003715826,30.24444114,1.595087897,5.02782e-4,-1.77840194,0.003707567,-0.448414121,0.007562644,-3.678849121,0.02662212,-29.35844013,1.613361201,-0.350619807,0.006680039,-0.139451267,0.024992516,-27.62592848,1.616315386,
4064,Sample,,euf,include,CARB 25-03-SCb,IPL-CI-4627 CARB 25-03-SCb,20260116.15,1/16/26 15:22,4627,90,calcite,50,5.76e-8,5.74e-8,-9.000311048,5.67938e-4,-0.80747557,0.003062436,30.07756536,1.441440502,5.16234e-4,-1.9402593910000001,0.003055469,-0.753525964,0.008596699,-3.976705829,0.020952394,-16.93795115,1.614716139,-0.336941127,0.006415201,-0.111593857,0.019482444,-14.70596343,1.616050865,
4065,Sample,,wmn,include,CARB 25-03-SCc,IPL-CI-4679 CARB 25-03SCc,20260209.11,2/9/26 11:47,4679,90,calcite,50,5.77e-8,5.75e-8,-8.994719364,5.69549e-4,-0.783888578,0.003808429,30.10188143,1.447736447,5.40855e-4,-1.916710412,0.003800107,-0.703954268,0.008855289,-3.916972936,0.023664966,-25.12485485,1.456372925,-0.322426522,0.007624722,-0.086771721,0.024741991,-22.97490019,1.458038573,
4066,Sample,,euf,include,CARB 25-04-SCb,IPL-CI-4629 CARB 25-04-SCb,20260119.12,1/19/26 12:08,4629,90,calcite,50,5.77e-8,5.75e-8,-9.559744221,0.001574953,-0.546710121,0.003236815,30.34639107,0.922993074,0.001347618,-1.681215737,0.003230122,-1.040659391,0.010093977,-3.476651318,0.022830695,-35.47810012,1.368892548,-0.346157636,0.008037354,-0.100900436,0.024410193,-33.26311699,1.372258856,
4067,Sample,,wmn,include,CARB 25-04-SCc,IPL-CI-4681 CARB 25-04-SCc,20260209.17,2/9/26 17:01,4681,90,calcite,50,5.78e-8,5.75e-8,-9.548964929,0.00104675,-0.567823197,0.004494607,30.32462539,0.93234454,9.36399e-4,-1.702265553,0.004483815,-1.037404361,0.00884241,-3.476572587,0.026695313,-28.55212962,1.794713248,-0.336744996,0.00594309,-0.122846351,0.023948719,-26.2862488,1.799149676,
4068,Sample,,euf,include,CARB 25-05-SCb,IPL-CI-4630 CARB 25-05-SCb,20260119.16,1/19/26 16:12,4630,90,calcite,50,5.78e-8,5.76e-8,-8.640191708,5.81942e-4,-0.185075193,0.003931865,30.71920413,1.803268181,4.30811e-4,-1.318422563,0.003923004,0.233376648,0.009419842,-2.786586257,0.027477182,-20.4863772,1.338650164,-0.329636048,0.007664712,-0.161081198,0.023693756,-19.85323572,1.337358919,
4069,Sample,,euf,include,CARB 25-05-SCc,IPL-CI-4682 CARB 25-05-SCc,20260210.09,2/10/26 9:21,4682,90,calcite,50,5.78e-8,5.76e-8,-8.642810231,7.09001e-4,-0.146589786,0.003702766,30.75887912,1.80233799,4.58742e-4,-1.280023003,0.003694638,0.282541253,0.011289059,-2.675478041,0.027397311,-22.71746564,1.569670732,-0.333663841,0.008340255,-0.128008815,0.022839096,-22.16782808,1.570475694,
4070,Sample,,wmn,include,CARB 25-07-SC,IPL-CI-4559 CARB25-07-SC,20251215.13,12/15/25 13:29,4559,90,calcite,50,5.78e-8,5.76e-8,-9.367476663,5.4123e-4,-0.881313981,0.00357953,30.0014446,1.092561907,4.56323e-4,-2.01471051,0.003571642,-1.194997251,0.008140273,-4.135073023,0.022672132,-29.16758141,1.80241845,-0.350642919,0.006372108,-0.131059181,0.020039297,-26.46815906,1.806453836,
4071,Sample,,wmn,include,CARB 25-07-SCb,IPL-CI-4633 CARB 25-07-SCb,20260121.11,1/21/26 11:48,4633,90,calcite,50,5.77e-8,5.75e-8,-9.364275283,4.36292e-4,-0.84549161,0.003920311,30.03837424,1.096682186,4.27647e-4,-1.978957878,0.003911942,-1.144543342,0.006897019,-4.052144194,0.023940485,-28.49781598,1.250636942,-0.335218048,0.006138969,-0.099077463,0.021923368,-25.86042605,1.254185701,
4072,Sample,,euf,include,CARB 25-07-SCc,IPL-CI-4684 CARB 25-07-SCc,20260210.17,2/10/26 17:06,4684,90,calcite,50,5.78e-8,5.75e-8,-9.337823953,4.94055e-4,-0.819258457,0.003567692,30.06541826,1.122563458,5.21423e-4,-1.952725132,0.003560224,-1.091367521,0.007644009,-4.026745298,0.023185558,-25.39262233,1.488913556,-0.334562021,0.006675647,-0.137719368,0.021022721,-22.82481613,1.490567143,
4073,Sample,,euf,include,CARB 25-08-SCb,IPL-CI-4634 CARB 25-08-SCb,20260121.16,1/21/26 16:02,4634,90,calcite,50,5.78e-8,5.76e-8,-7.531041424,9.44585e-4,-0.53190172,0.003579454,30.3616572,2.838058425,5.96653e-4,-1.662185381,0.003571147,0.967459466,0.008751035,-3.426267099,0.0232077,-27.48413535,1.679887696,-0.329239832,0.006478326,-0.106765645,0.02121524,-27.28615791,1.678036951,
4074,Sample,,euf,include,CARB 25-08-SCc,IPL-CI-4685 CARB 25-08-SCc,20260211.09,2/11/26 9:29,4685,90,calcite,50,5.78e-8,5.75e-8,-7.498721004,4.62321e-4,-0.461559479,0.003710622,30.43417372,2.870494944,4.04885e-4,-1.591927735,0.003702441,1.067597361,0.008485798,-3.327739767,0.021056627,-28.00698747,1.777859581,-0.331385883,0.006751576,-0.147233462,0.020054876,-27.94845033,1.775087623,
4075,Sample,,euf,include,CARB 25-09-SC,IPL-CI-4555 CARB25-09-SC,20251212.14,12/12/25 14:45,4555,90,calcite,50,5.77e-8,5.75e-8,-8.192485787,4.89586e-4,-0.698850303,0.003844907,30.18954823,2.207424266,5.00346e-4,-1.830170974,0.003836705,0.158277195,0.00821699,-3.788553682,0.024253134,-24.40584405,1.48897331,-0.319796315,0.007330394,-0.138427104,0.024055714,-23.19453372,1.487445642,
4076,Sample,,wmn,include,CARB 25-09-SCb,IPL-CI-4636 CARB 25-09-SCb,20260122.11,1/22/26 11:36,4636,90,calcite,50,5.77e-8,5.74e-8,-8.235586091,4.72575e-4,-0.743570916,0.003212429,30.14344531,2.16527878,5.41108e-4,-1.874887554,0.003205801,0.0533975,0.008836614,-3.827601023,0.023740041,-24.64674218,1.356719495,-0.339789723,0.007186787,-0.092861211,0.022729787,-23.31090492,1.356381668,
4077,Sample,,euf,include,CARB 25-09-SCc,IPL-CI-4687 CARB 25-09-SCc,20260211.15,2/11/26 15:22,4687,90,calcite,50,5.78e-8,5.75e-8,-8.210098033,4.94227e-4,-0.762206168,0.003153628,30.12423404,2.188814386,4.70907e-4,-1.893429069,0.00314663,0.06694439,0.008774719,-3.88085603,0.02970865,-25.72421892,1.549463164,-0.336091962,0.006205148,-0.102617606,0.026117358,-24.38610103,1.551769066,
4078,Sample,,euf,include,CARB 25-10-SC,IPL-CI-4561 CARB25-10-SC,20251215.18,12/15/25 18:23,4561,90,calcite,50,5.78e-8,5.76e-8,-8.985768205,5.74474e-4,-1.093946393,0.003890572,29.78223972,1.445315008,4.09603e-4,-2.226091211,0.003881794,-1.052983697,0.01032608,-4.647187235,0.025167661,-30.58213036,1.480042992,-0.36452126,0.00714371,-0.175615306,0.02364431,-27.84858239,1.484410755,
4079,Sample,,wmn,include,CARB 25-10-SCb,IPL-CI-4637 CARB 25-10-SCb,20260122.14,1/22/26 14:00,4637,90,calcite,50,5.77e-8,5.75e-8,-8.945032916,0.002012156,-1.080569943,0.004148289,29.79602964,1.484181616,0.001839453,-2.212658635,0.004137212,-1.004298051,0.008379446,-4.504347127,0.0286112,-31.05273459,1.530295538,-0.36288001,0.007213953,-0.104270374,0.025358814,-28.38446268,1.53102903,
4080,Sample,,euf,include,CARB 25-11-SC,IPL-CI-4546 CARB-25-11-SC,20251210.09,12/10/25 9:34,4546,90,calcite,50,5.79e-8,5.77e-8,-8.019708839,0.0036601339999999998,-1.368268023,0.004469998,29.49943881,2.347785704,0.003027826,-2.497791597,0.00445773,-0.379249829,0.012281496,-5.054447345,0.021871792,-26.3594344,1.490584252,-0.368126846,0.008687517,-0.10258739,0.020120024,-24.0919841,1.483404063,
4081,Sample,,wmn,include,CARB 25-11-SCb,IPL-CI-4639 CARB 25-11-SCb,20260123.09,1/23/26 9:02,4639,90,calcite,50,5.78e-8,5.76e-8,-7.979673157,0.002960905,-1.405895065,0.004268085,29.46064872,2.384566128,0.002277328,-2.53525678,0.004257249,-0.403646718,0.008811033,-5.173890553,0.023195175,-26.38218056,1.367905215,-0.374682267,0.005690891,-0.127457826,0.02222152,-24.06364995,1.373892283,
4082,Sample,,wmn,include,CARB 25-11-SCc,IPL-CI-4691 CARB 25-11-SCc,20260212.15,2/12/26 15:01,4691,90,calcite,50,5.78e-8,5.76e-8,-7.976106735,0.001810564,-1.409863328,0.003880509,29.4565578,2.387416695,0.001326089,-2.539215243,0.003871135,-0.381392016,0.011295753,-5.181291868,0.025787956,-27.90025079,1.710281474,-0.359857292,0.007701759,-0.121391537,0.021494706,-25.56051859,1.711756767,
4083,Sample,,wmn,include,CARB-25-04-SC,IPL-CI-4550 CARB-25-04-SC,20251211.09,12/11/25 9:49,4550,90,calcite,50,5.78e-8,5.77e-8,-9.589086499,0.002911061,-0.504365547,0.004326459,30.39004451,0.897203352,0.00232597,-1.639014221,0.00431521,-1.007479985,0.007437121,-3.354376203,0.029517452,-28.80662202,1.543029262,-0.334564415,0.007413551,-0.091172344,0.02381684,-26.65490479,1.54677223,
4084,Sample,,wmn,include,CARB-25-05-SC,IPL-CI-4551 CARB-25-05-SC,20251211.12,12/11/25 12:14,4551,90,calcite,50,5.78e-8,5.77e-8,-8.6898877,0.002733853,-0.15567771,0.004054245,30.74951029,1.758126958,0.002105227,-1.289179317,0.004044036,0.217296121,0.009333966,-2.669658743,0.021698227,-17.54651307,1.659276418,-0.344126831,0.006218436,-0.117304871,0.018880221,-16.95887252,1.664520505,
4085,Sample,,wmn,include,CARB25-08-SC,IPL-CI-4554 CARB25-08-SC,20251212.12,12/12/25 12:19,4554,90,calcite,50,5.78e-8,5.77e-8,-7.431278188,0.002271117,-0.384682846,0.004062247,30.51342661,2.937737183,0.001669888,-1.515062339,0.004052376,1.246086921,0.009746779,-3.102021291,0.028623588,-24.47218203,1.542394352,-0.312645221,0.006352251,-0.095636391,0.022716364,-24.68048115,1.53689796,
4086,Sample,,jph,include,CAV-E-2-2,IPL-CI-4418-2 CAV-E-2-2,20251030.18,10/30/25 18:06,4418,90,calcite,50,5.78e-8,5.76e-8,-0.194217409,7.78232e-4,-4.272752584,0.003474335,26.50517663,9.629536422,5.87664e-4,-5.379756968,0.003466347,4.323720763,0.009888321,-10.80925146,0.024692176,-16.37740229,1.160967785,-0.282465104,0.007418823,-0.087170937,0.020234332,-16.0245762,1.160994406,"Capsule not dropped, re-run"
4087,Sample,,jph,include,CAV-E-2-2,IPL-CI-4438 CAV-E-2-2,20251104.23,11/4/25 23:04,4438,90,calcite,50,5.77e-8,5.76e-8,-0.219448401,6.98454e-4,-4.300511116,0.003577721,26.47656009,9.604761729,5.81655e-4,-5.407510256,0.00357005,4.264107442,0.008954896,-10.79754852,0.02390128,-18.60524403,1.323977461,-0.282924625,0.006934091,-0.022633403,0.022404428,-18.17320263,1.322958989,
4088,Sample,,wmn,include,CAV-E-2-2,IPL-CI-4473 CAV-E-2-2,20251113.13,11/13/25 12:56,4473,90,calcite,50,5.77e-8,5.75e-8,-0.367226366,5.71518e-4,-4.388116706,0.003530585,26.38624661,9.462084909,5.28459e-4,-5.495241121,0.003523017,4.022522789,0.010315112,-11.03460029,0.021820393,-17.02530837,1.684631975,-0.292940147,0.006886235,-0.087461181,0.019797959,-16.26555764,1.680188279,
4089,Sample,,jph,include,CAV-E-2-2,IPL-CI-4515 CAV-E-2-2,20251121.2,11/21/25 20:01,4515,90,calcite,50,5.77e-8,5.75e-8,0.400087906,3.80646e-4,-4.37274485,0.00400293,26.40209361,10.1865554,3.49586e-4,-5.478296316,0.003994199,4.792924751,0.008838128,-11.00266874,0.024859459,-18.50205504,1.857408959,-0.279687558,0.007734021,-0.082869528,0.021709972,-18.52056516,1.856586205,
4090,Sample,,wmn,include,CAV-E-2-2,IPL-CI-4535 CAV-E-2-2,20251205.09,12/5/25 9:22,4535,90,calcite,50,5.77e-8,5.75e-8,-0.190980108,4.96811e-4,-4.258588331,0.003617028,26.5197787,9.632941236,5.0082e-4,-5.365617963,0.003609047,4.32820783,0.007587148,-10.75162175,0.027317001,-21.77922614,1.562447177,-0.281020358,0.008463607,-0.06303237,0.025435199,-21.44903787,1.561827071,
4091,Sample,,yz,include,CAVENEE NEW,IPL-CI-4461 CAVENEE NEW,20251110.19,11/10/25 19:46,4461,90,calcite,50,5.77e-8,5.76e-8,3.658351367,4.61089e-4,-0.546667522,0.004970254,30.34643498,13.39525049,4.84991e-4,-1.653526359,0.00493052,11.87722491,0.008247431,-3.38464031,0.028060089,-2.168083335,1.372727694,-0.296067097,0.006115714,-0.082038754,0.025197781,-13.00330087,1.356879539,"had a couple weird runs ~cycles 9-10 (outliers), not sure if worth flagging?"
4092,Sample,,wmn,include,CAVENEE NEW,IPL-CI-4488 CAVENEE NEW,20251117.14,11/17/25 14:16,4488,90,calcite,50,5.78e-8,5.77e-8,3.621984009,0.001864336,-0.564443223,0.004212543,30.32810984,13.36111957,0.001357923,-1.67126689,0.00420217,11.83904596,0.01039158,-3.429575995,0.025563943,-5.252837802,2.020779396,-0.295098243,0.006125201,-0.114175027,0.020253829,-16.05128384,1.990283949,
4093,Sample,,jph,include,CAVENEE NEW,IPL-CI-4510 CAVENEE NEW,20251121,11/21/25 0:20,4510,90,calcite,50,5.78e-8,5.76e-8,3.589029146,4.53596e-4,-0.568303761,0.003483966,30.32412997,13.32954303,5.09037e-4,-1.675196242,0.003476828,11.80424642,0.007118581,-3.426843887,0.025072779,-2.249236561,1.343261737,-0.290313692,0.005898668,-0.110229366,0.021507095,-13.02009892,1.329795109,
4094,Sample,,jph,include,Cavnee-New,IPL-CI-4414 CAVNEE-NEW,20251029.19,10/29/25 19:35,4414,90,calcite,50,5.77e-8,5.75e-8,3.530563151,4.92346e-4,-0.572109903,0.003639711,30.32020618,13.27379368,4.57224e-4,-1.679116973,0.003631939,11.72958336,0.00938541,-3.487644764,0.027836327,-3.328561309,1.57914863,-0.296173422,0.007755918,-0.137878005,0.027293965,-13.99761116,1.563775455,
4095,Sample,,wmn,include,CLDQ UUUP 7227,IPL-CI-4904 CLDQ UUUP 7227,20260508.13,5/8/26 13:42,4904,90,calcite,50,5.15e-8,5.27e-8,-6.125011335,4.74691e-4,-2.214732262,0.001348768,28.62681036,4.105053121,4.5518e-4,-3.338508203,0.001346014,0.561709861,0.005924154,-6.73179981,0.024269284,-22.20526945,1.636150106,-0.379160436,0.006388136,-0.0663333,0.024542271,-20.05095001,1.63943787,"low yield (~55 mbar), failed to reach target current on last few sets"
4096,Sample,,wmn,include,CLDQ UUUP 7227,IPL-CI-4913 CLDQ UUUP 7227,20260511.13,5/11/26 13:46,4913,90,calcite,50,5.7e-8,5.69e-8,-6.152793747,7.02714e-4,-2.331643503,0.002465374,28.5062854,4.074736951,6.52313e-4,-3.455230103,0.002459877,0.39382781,0.006175656,-7.009847958,0.025270852,-22.7622255,1.80714847,-0.400665523,0.006302777,-0.112062559,0.024575962,-20.35212582,1.812320511,
4097,EquilibratedGas,Depleted,jph,exclude,Depleted Eq Gas,IPL-CI-4340 EQG Depleted,20251007.12,10/7/25 12:00,4340,90,calcite,50,5.77e-8,5.75e-8,-10.59618158,6.93918e-4,-15.63649054,0.003004789,14.79018554,-0.586212934,6.24242e-4,-16.74131899,0.002997888,-17.07482216,0.008512971,-33.01009231,0.024740841,-51.77528705,1.258037262,-0.02125941,0.007732709,0.211383081,0.024583895,-19.18207813,1.299308738,
4098,EquilibratedGas,Depleted,jph,exclude,Depleted Eq Gas,IPL-CI-4344 EQG Depleted,20251008.15,10/8/25 15:21,4344,90,calcite,50,5.77e-8,5.75e-8,-10.61299019,4.63944e-4,-15.25905385,0.003601622,15.17928879,-0.587528788,0.001278418,-16.36471835,0.003594167,-16.74442899,0.008802663,-32.29269349,0.025554737,-64.10231158,1.677983932,-0.061311481,0.007397013,0.16949524,0.024994796,-32.7248605,1.754531871,
4099,EquilibratedGas,Depleted,wmn,exclude,Depleted Eq Gas,IPL-CI-4348 EQG-DEPLETED,20251009.14,10/9/25 14:21,4348,90,calcite,50,5.77e-8,5.75e-8,-10.60187928,5.82126e-4,-14.8855199,0.00375757,15.56436868,-0.563869115,0.001062998,-15.99193563,0.003757342,-16.36244843,0.008719534,-31.6251277,0.022779533,-61.49913504,1.511400591,-0.067318221,0.007780214,0.128013365,0.024773253,-30.78200566,1.559058798,
4100,EquilibratedGas,Depleted,mam,exclude,Depleted Eq Gas,IPL-CI-4354 EQG-DEPLETED,20251013.14,10/13/25 14:16,4354,90,calcite,50,5.77e-8,5.75e-8,-10.59581878,4.49481e-4,-15.53151726,0.003524939,14.89840355,-0.582081713,4.19645e-4,-16.6365675,0.003517428,-17.01105628,0.00892062,-32.91868306,0.027284846,-66.41274841,1.487048866,-0.067741453,0.007664225,0.094290617,0.026730491,-34.53344462,1.538674966,
4101,EquilibratedGas,Depleted,jph,exclude,Depleted Eq Gas,IPL-CI-4361 EQG DEPLETED,20251015,10/15/25 0:12,4361,90,calcite,50,5.77e-8,5.75e-8,-10.60691831,7.72211e-4,-15.33303904,0.003851366,15.10301672,-0.584369535,8.2761e-4,-16.43853282,0.003843255,-16.81292978,0.008918464,-32.50712916,0.026233347,-68.7146737,1.477976057,-0.061426848,0.007542328,0.097676228,0.023851717,-37.35758733,1.515405766,
4102,EquilibratedGas,Depleted,wmn,exclude,Depleted Eq Gas,IPL-CI-4368 EQG-DEPLETED,20251016.12,10/16/25 12:00,4368,90,calcite,50,5.77e-8,5.75e-8,-10.60102002,4.51798e-4,-15.30439142,0.003681516,15.13254984,-0.57895648,4.30893e-4,-16.40993484,0.003673594,-16.77900908,0.008531021,-32.41326055,0.023960453,-68.74346186,1.366343835,-0.061951793,0.007000262,0.136316077,0.025133962,-37.38389629,1.412165755,
