"Date","Year","YearDay","Hours","RECORD","Flag_RECORD","Sitename","VWC_Avg_201_10cm","Flag_VWC_Avg_201_10cm","EC_Avg_201_10cm","Flag_EC_Avg_201_10cm","Soil_Temp_Avg_201_10cm","Flag_Soil_Temp_Avg_201_10cm","P_Avg_201_10cm","Flag_P_Avg_201_10cm","Period_Avg_201_10cm","Flag_Period_Avg_201_10cm","Voltage_Ratio_Avg_201_10cm","Flag_Voltage_Ratio_Avg_201_10cm","VWC_Avg_201_20cm","Flag_VWC_Avg_201_20cm","EC_Avg_201_20cm","Flag_EC_Avg_201_20cm","Soil_Temp_Avg_201_20cm","Flag_Soil_Temp_Avg_201_20cm","P_Avg_201_20cm","Flag_P_Avg_201_20cm","Period_Avg_201_20cm","Flag_Period_Avg_201_20cm","Voltage_Ratio_Avg_201_20cm","Flag_Voltage_Ratio_Avg_201_20cm","VWC_Avg_201_30cm","Flag_VWC_Avg_201_30cm","EC_Avg_201_30cm","Flag_EC_Avg_201_30cm","Soil_Temp_Avg_201_30cm","Flag_Soil_Temp_Avg_201_30cm","P_Avg_201_30cm","Flag_P_Avg_201_30cm","Period_Avg_201_30cm","Flag_Period_Avg_201_30cm","Voltage_Ratio_Avg_201_30cm","Flag_Voltage_Ratio_Avg_201_30cm","VWC_Avg_202_10cm","Flag_VWC_Avg_202_10cm","EC_Avg_202_10cm","Flag_EC_Avg_202_10cm","Soil_Temp_Avg_202_10cm","Flag_Soil_Temp_Avg_202_10cm","P_Avg_202_10cm","Flag_P_Avg_202_10cm","Period_Avg_202_10cm","Flag_Period_Avg_202_10cm","Voltage_Ratio_Avg_202_10cm","Flag_Voltage_Ratio_Avg_202_10cm","VWC_Avg_202_20cm","Flag_VWC_Avg_202_20cm","EC_Avg_202_20cm","Flag_EC_Avg_202_20cm","Soil_Temp_Avg_202_20cm","Flag_Soil_Temp_Avg_202_20cm","P_Avg_202_20cm","Flag_P_Avg_202_20cm","Period_Avg_202_20cm","Flag_Period_Avg_202_20cm","Voltage_Ratio_Avg_202_20cm","Flag_Voltage_Ratio_Avg_202_20cm","VWC_Avg_202_30cm","Flag_VWC_Avg_202_30cm","EC_Avg_202_30cm","Flag_EC_Avg_202_30cm","Soil_Temp_Avg_202_30cm","Flag_Soil_Temp_Avg_202_30cm","P_Avg_202_30cm","Flag_P_Avg_202_30cm","Period_Avg_202_30cm","Flag_Period_Avg_202_30cm","Voltage_Ratio_Avg_202_30cm","Flag_Voltage_Ratio_Avg_202_30cm","VwcCorr_Avg_201_10cm","Flag_VwcCorr_Avg_201_10cm","VwcCorr_Avg_201_20cm","Flag_VwcCorr_Avg_201_20cm","VwcCorr_Avg_201_30cm","Flag_VwcCorr_Avg_201_30cm","VwcCorr_Avg_202_10cm","Flag_VwcCorr_Avg_202_10cm","VwcCorr_Avg_202_20cm","Flag_VwcCorr_Avg_202_20cm","VwcCorr_Avg_202_30cm","Flag_VwcCorr_Avg_202_30cm"
2013-12-23,2013,357,23.9997,144,"A",200,0.043684,"A",0.0145,"A",3.5286,"A",3.540921,"A",1.9883,"A",1.0437,"A",0.0488515,"A",0.0115,"A",5.9057,"A",3.744441,"A",2.0167,"A",1.0331,"A",0.0556032,"A",0.0099,"A",7.5333,"A",4.013126,"A",2.0622,"A",1.0297,"A",0.0538419,"A",0.0133,"A",3.4425,"A",3.942765,"A",2.046,"A",1.0408,"A",0.0447161,"A",0.0109,"A",5.339,"A",3.581254,"A",1.9819,"A",1.0321,"A",0.0692282,"A",0.0057,"A",6.828,"A",4.564297,"A",2.1089,"A",1.0172,"A",0.009,"A",0.015,"A",0.023,"A",0.021,"A",0.01,"A",0.039,"A"
2013-12-24,2013,358,23.9997,145,"A",200,0.0430798,"A",0.0141,"A",2.6864,"A",3.517276,"A",1.9846,"A",1.0425,"A",0.0481859,"A",0.011,"A",5.02,"A",3.718111,"A",2.0127,"A",1.0318,"A",0.054964,"A",0.0097,"A",6.7858,"A",3.987565,"A",2.0586,"A",1.0291,"A",0.0531854,"A",0.013,"A",2.5867,"A",3.916593,"A",2.0422,"A",1.0397,"A",0.0441704,"A",0.0106,"A",4.4693,"A",3.559802,"A",1.9787,"A",1.0313,"A",0.0687183,"A",0.0056,"A",6.051,"A",4.543448,"A",2.1062,"A",1.0167,"A",0.008,"A",0.014,"A",0.022,"A",0.02,"A",0.009,"A",0.038,"A"
2013-12-25,2013,359,23.9997,146,"A",200,0.0442245,"A",0.015,"A",3.9615,"A",3.562162,"A",1.9918,"A",1.0452,"A",0.0483347,"A",0.0112,"A",5.4856,"A",3.723989,"A",2.0136,"A",1.0322,"A",0.0547783,"A",0.0097,"A",6.7386,"A",3.98014,"A",2.0576,"A",1.0289,"A",0.0536125,"A",0.0133,"A",3.3855,"A",3.933613,"A",2.0447,"A",1.0406,"A",0.0440858,"A",0.0106,"A",4.6894,"A",3.556473,"A",1.9782,"A",1.0312,"A",0.0685178,"A",0.0055,"A",5.9106,"A",4.535251,"A",2.1052,"A",1.0166,"A",0.009,"A",0.014,"A",0.022,"A",0.02,"A",0.009,"A",0.038,"A"
2013-12-26,2013,360,23.9997,147,"A",200,0.0436113,"A",0.0146,"A",2.9832,"A",3.538047,"A",1.988,"A",1.0439,"A",0.0482446,"A",0.011,"A",5.1914,"A",3.720426,"A",2.013,"A",1.0318,"A",0.054704,"A",0.0096,"A",6.666,"A",3.977172,"A",2.0571,"A",1.0287,"A",0.0533656,"A",0.0131,"A",2.6751,"A",3.923767,"A",2.0432,"A",1.04,"A",0.0439651,"A",0.0105,"A",4.3877,"A",3.551732,"A",1.9775,"A",1.0309,"A",0.0684138,"A",0.0055,"A",5.7578,"A",4.531006,"A",2.1046,"A",1.0163,"A",0.009,"A",0.014,"A",0.022,"A",0.02,"A",0.009,"A",0.038,"A"
2013-12-27,2013,361,23.9997,148,"A",200,0.0434761,"A",0.0145,"A",2.8086,"A",3.532799,"A",1.9872,"A",1.0438,"A",0.0478279,"A",0.0108,"A",4.692,"A",3.703956,"A",2.0105,"A",1.0312,"A",0.0543421,"A",0.0095,"A",6.2024,"A",3.962715,"A",2.0551,"A",1.0283,"A",0.0530573,"A",0.0129,"A",2.3952,"A",3.911486,"A",2.0415,"A",1.0396,"A",0.0436825,"A",0.0104,"A",3.934,"A",3.540633,"A",1.9758,"A",1.0304,"A",0.0680825,"A",0.0054,"A",5.3297,"A",4.517476,"A",2.1029,"A",1.0161,"A",0.008,"A",0.013,"A",0.021,"A",0.02,"A",0.009,"A",0.037,"A"
2013-12-28,2013,362,23.9997,149,"A",200,0.0434817,"A",0.0146,"A",2.7764,"A",3.533049,"A",1.9872,"A",1.044,"A",0.0477654,"A",0.0107,"A",4.6194,"A",3.70149,"A",2.0101,"A",1.031,"A",0.0541853,"A",0.0094,"A",6.0599,"A",3.956455,"A",2.0542,"A",1.028,"A",0.0530051,"A",0.0129,"A",2.2352,"A",3.90941,"A",2.0412,"A",1.0394,"A",0.0435083,"A",0.0103,"A",3.7697,"A",3.533794,"A",1.9747,"A",1.0302,"A",0.0678744,"A",0.0053,"A",5.1303,"A",4.508983,"A",2.1018,"A",1.0159,"A",0.008,"A",0.013,"A",0.021,"A",0.02,"A",0.008,"A",0.037,"A"
2013-12-29,2013,363,23.9997,150,"A",200,0.0453106,"A",0.016,"A",5.3203,"A",3.604754,"A",1.9987,"A",1.0482,"A",0.0486495,"A",0.0113,"A",6.071,"A",3.736436,"A",2.0154,"A",1.0326,"A",0.054536,"A",0.0095,"A",6.6972,"A",3.970458,"A",2.0561,"A",1.0283,"A",0.054474,"A",0.0138,"A",4.6896,"A",3.967999,"A",2.0497,"A",1.0422,"A",0.0440047,"A",0.0105,"A",5.1141,"A",3.553289,"A",1.9777,"A",1.0309,"A",0.0681606,"A",0.0054,"A",5.7495,"A",4.520662,"A",2.1033,"A",1.0161,"A",0.01,"A",0.014,"A",0.021,"A",0.021,"A",0.009,"A",0.037,"A"
2013-12-30,2013,364,23.9997,151,"A",200,0.0434822,"A",0.0146,"A",2.6834,"A",3.533005,"A",1.9873,"A",1.044,"A",0.0480748,"A",0.0109,"A",4.8992,"A",3.713717,"A",2.012,"A",1.0316,"A",0.0544285,"A",0.0094,"A",6.3643,"A",3.96617,"A",2.0555,"A",1.0281,"A",0.0535849,"A",0.0132,"A",2.585,"A",3.932516,"A",2.0445,"A",1.0404,"A",0.0438636,"A",0.0105,"A",4.3256,"A",3.547746,"A",1.9768,"A",1.0307,"A",0.0682045,"A",0.0054,"A",5.6258,"A",4.522457,"A",2.1035,"A",1.0161,"A",0.008,"A",0.014,"A",0.021,"A",0.02,"A",0.009,"A",0.037,"A"
2013-12-31,2013,365,23.9997,152,"A",200,0.0433073,"A",0.0145,"A",2.6573,"A",3.52619,"A",1.9862,"A",1.0438,"A",0.0477065,"A",0.0108,"A",4.5234,"A",3.69916,"A",2.0098,"A",1.031,"A",0.0540325,"A",0.0093,"A",5.9317,"A",3.950359,"A",2.0533,"A",1.0279,"A",0.0532096,"A",0.013,"A",2.268,"A",3.91756,"A",2.0424,"A",1.0398,"A",0.043454,"A",0.0103,"A",3.7485,"A",3.531665,"A",1.9744,"A",1.0302,"A",0.0676837,"A",0.0053,"A",5.0644,"A",4.501201,"A",2.1009,"A",1.0159,"A",0.008,"A",0.013,"A",0.021,"A",0.02,"A",0.008,"A",0.037,"A"
2014-01-01,2014,1,23.9997,153,"A",200,0.0440776,"A",0.0151,"A",3.781,"A",3.55644,"A",1.9911,"A",1.0457,"A",0.04796,"A",0.0109,"A",5.0273,"A",3.709179,"A",2.0113,"A",1.0315,"A",0.0540399,"A",0.0093,"A",6.0606,"A",3.95065,"A",2.0533,"A",1.0278,"A",0.0537094,"A",0.0133,"A",3.1273,"A",3.937489,"A",2.0452,"A",1.0407,"A",0.0435359,"A",0.0103,"A",4.1113,"A",3.534879,"A",1.9749,"A",1.0303,"A",0.0676441,"A",0.0053,"A",5.1338,"A",4.499583,"A",2.1007,"A",1.0158,"A",0.009,"A",0.014,"A",0.021,"A",0.021,"A",0.008,"A",0.037,"A"
2014-01-02,2014,2,23.9997,154,"A",200,0.0444529,"A",0.0154,"A",4.4567,"A",3.57112,"A",1.9934,"A",1.0465,"A",0.0484242,"A",0.0112,"A",5.6814,"A",3.72753,"A",2.0141,"A",1.0322,"A",0.0543211,"A",0.0094,"A",6.5057,"A",3.961877,"A",2.0549,"A",1.028,"A",0.0542554,"A",0.0136,"A",3.7298,"A",3.959268,"A",2.0484,"A",1.0417,"A",0.0438444,"A",0.0104,"A",4.6622,"A",3.546991,"A",1.9767,"A",1.0307,"A",0.0679248,"A",0.0053,"A",5.5267,"A",4.511039,"A",2.1021,"A",1.016,"A",0.009,"A",0.014,"A",0.021,"A",0.021,"A",0.009,"A",0.037,"A"
2014-01-03,2014,3,23.9997,155,"A",200,0.0440175,"A",0.0151,"A",4.0874,"A",3.554079,"A",1.9907,"A",1.0457,"A",0.0482524,"A",0.0111,"A",5.3926,"A",3.720742,"A",2.0131,"A",1.032,"A",0.0542961,"A",0.0094,"A",6.4371,"A",3.960879,"A",2.0547,"A",1.028,"A",0.0540699,"A",0.0135,"A",3.3642,"A",3.951876,"A",2.0473,"A",1.0413,"A",0.0437746,"A",0.0104,"A",4.4022,"A",3.544253,"A",1.9763,"A",1.0305,"A",0.067923,"A",0.0053,"A",5.4308,"A",4.510966,"A",2.1021,"A",1.0159,"A",0.009,"A",0.014,"A",0.021,"A",0.021,"A",0.009,"A",0.037,"A"
2014-01-04,2014,4,23.9997,156,"A",200,0.0463903,"A",0.017,"A",7.7475,"A",3.647283,"A",2.0057,"A",1.0513,"A",0.0494986,"A",0.0119,"A",7.419,"A",3.770059,"A",2.0205,"A",1.0343,"A",0.0549334,"A",0.0095,"A",7.4201,"A",3.986338,"A",2.0582,"A",1.0283,"A",0.056168,"A",0.0148,"A",6.9153,"A",4.035756,"A",2.0594,"A",1.0454,"A",0.0445219,"A",0.0108,"A",6.4479,"A",3.573617,"A",1.9808,"A",1.0318,"A",0.0684649,"A",0.0055,"A",6.499,"A",4.533092,"A",2.1049,"A",1.0164,"A",0.012,"A",0.015,"A",0.022,"A",0.023,"A",0.009,"A",0.038,"A"
2014-01-05,2014,5,23.9997,157,"A",200,0.0446758,"A",0.0156,"A",5.7496,"A",3.579754,"A",1.9949,"A",1.0472,"A",0.0497626,"A",0.012,"A",7.3645,"A",3.780521,"A",2.0221,"A",1.0348,"A",0.0554985,"A",0.0093,"A",7.9805,"A",4.008933,"A",2.0611,"A",1.0278,"A",0.0562056,"A",0.0147,"A",5.7954,"A",4.037248,"A",2.0595,"A",1.0449,"A",0.0450684,"A",0.0111,"A",6.8224,"A",3.595114,"A",1.984,"A",1.0326,"A",0.0689839,"A",0.0057,"A",7.331,"A",4.554304,"A",2.1076,"A",1.017,"A",0.01,"A",0.016,"A",0.022,"A",0.023,"A",0.01,"A",0.038,"A"
2014-01-06,2014,6,23.9997,158,"A",200,0.0417028,"A",0.0134,"A",2.1668,"A",3.463208,"A",1.9763,"A",1.0406,"A",0.0481144,"A",0.0109,"A",4.7886,"A",3.71528,"A",2.0122,"A",1.0315,"A",0.0545605,"A",0.0092,"A",6.5677,"A",3.971447,"A",2.056,"A",1.0275,"A",0.0538696,"A",0.0133,"A",2.314,"A",3.943873,"A",2.046,"A",1.0406,"A",0.0440451,"A",0.0106,"A",4.4004,"A",3.554878,"A",1.9779,"A",1.031,"A",0.0684119,"A",0.0054,"A",5.9377,"A",4.530931,"A",2.1046,"A",1.0163,"A",0.006,"A",0.014,"A",0.021,"A",0.021,"A",0.009,"A",0.038,"A"
2014-01-07,2014,7,23.9997,159,"A",200,0.0407742,"A",0.0129,"A",1.4858,"A",3.426983,"A",1.9705,"A",1.039,"A",0.0472446,"A",0.0104,"A",3.7563,"A",3.680919,"A",2.007,"A",1.0301,"A",0.0537387,"A",0.0091,"A",5.5627,"A",3.938638,"A",2.0515,"A",1.0271,"A",0.0528808,"A",0.0127,"A",1.3084,"A",3.904465,"A",2.0403,"A",1.0388,"A",0.0432262,"A",0.0101,"A",3.1746,"A",3.522725,"A",1.973,"A",1.0297,"A",0.0676269,"A",0.0052,"A",4.7959,"A",4.498883,"A",2.1005,"A",1.0157,"A",0.005,"A",0.013,"A",0.02,"A",0.02,"A",0.008,"A",0.037,"A"
2014-01-08,2014,8,23.9997,160,"A",200,0.0436908,"A",0.015,"A",5.8843,"A",3.541159,"A",1.9888,"A",1.0453,"A",0.0484419,"A",0.0112,"A",5.9179,"A",3.728233,"A",2.0142,"A",1.0322,"A",0.0540154,"A",0.0091,"A",6.2803,"A",3.949673,"A",2.0531,"A",1.0273,"A",0.0546125,"A",0.0137,"A",4.4642,"A",3.97354,"A",2.0503,"A",1.0419,"A",0.0436161,"A",0.0103,"A",4.6705,"A",3.538028,"A",1.9754,"A",1.0302,"A",0.0675611,"A",0.0052,"A",5.2772,"A",4.496198,"A",2.1002,"A",1.0156,"A",0.008,"A",0.014,"A",0.021,"A",0.022,"A",0.008,"A",0.037,"A"
2014-01-09,2014,9,23.9997,161,"A",200,0.042343,"A",0.014,"A",4.7816,"A",3.488273,"A",1.9804,"A",1.0423,"A",0.0486934,"A",0.0113,"A",6.0224,"A",3.738183,"A",2.0157,"A",1.0327,"A",0.0545614,"A",0.0091,"A",6.8551,"A",3.971474,"A",2.0559,"A",1.0271,"A",0.0548941,"A",0.0138,"A",4.3109,"A",3.984794,"A",2.0519,"A",1.0423,"A",0.0439991,"A",0.0105,"A",5.0963,"A",3.553069,"A",1.9776,"A",1.0309,"A",0.0680593,"A",0.0053,"A",5.8444,"A",4.516529,"A",2.1028,"A",1.016,"A",0.007,"A",0.014,"A",0.021,"A",0.022,"A",0.009,"A",0.037,"A"
2014-01-10,2014,10,23.9997,162,"A",200,0.0439618,"A",0.0152,"A",7.2933,"A",3.551768,"A",1.9905,"A",1.0459,"A",0.0494995,"A",0.0118,"A",7.3309,"A",3.7701,"A",2.0205,"A",1.0341,"A",0.0548981,"A",0.0091,"A",7.4128,"A",3.984925,"A",2.0577,"A",1.0272,"A",0.0560498,"A",0.0145,"A",6.1407,"A",4.031013,"A",2.0585,"A",1.0444,"A",0.0445078,"A",0.0108,"A",6.22,"A",3.573061,"A",1.9806,"A",1.0316,"A",0.068424,"A",0.0054,"A",6.5088,"A",4.531422,"A",2.1046,"A",1.0162,"A",0.009,"A",0.015,"A",0.022,"A",0.023,"A",0.009,"A",0.038,"A"
2014-01-11,2014,11,23.9997,163,"A",200,0.0425618,"A",0.0142,"A",6.0834,"A",3.496897,"A",1.9817,"A",1.0428,"A",0.0495625,"A",0.0119,"A",7.188,"A",3.772606,"A",2.0209,"A",1.0344,"A",0.055253,"A",0.0091,"A",7.7653,"A",3.999115,"A",2.0596,"A",1.027,"A",0.0556929,"A",0.0142,"A",5.1537,"A",4.016737,"A",2.0564,"A",1.0435,"A",0.0445775,"A",0.0108,"A",5.9955,"A",3.575802,"A",1.9811,"A",1.0318,"A",0.0686628,"A",0.0055,"A",6.6746,"A",4.541176,"A",2.1059,"A",1.0165,"A",0.007,"A",0.015,"A",0.022,"A",0.023,"A",0.009,"A",0.038,"A"
2014-01-12,2014,12,23.9997,164,"A",200,0.0438699,"A",0.0151,"A",8.9447,"A",3.548117,"A",1.99,"A",1.0457,"A",0.0504044,"A",0.0124,"A",8.5929,"A",3.805983,"A",2.0259,"A",1.0359,"A",0.0556952,"A",0.0091,"A",8.448,"A",4.016803,"A",2.0619,"A",1.0271,"A",0.057139,"A",0.0151,"A",7.8409,"A",4.074676,"A",2.0647,"A",1.0463,"A",0.0450514,"A",0.0111,"A",7.347,"A",3.594445,"A",1.9839,"A",1.0326,"A",0.0689507,"A",0.0056,"A",7.3476,"A",4.552944,"A",2.1074,"A",1.0168,"A",0.008,"A",0.016,"A",0.023,"A",0.024,"A",0.01,"A",0.038,"A"
2014-01-13,2014,13,23.9997,165,"A",200,0.0415054,"A",0.0133,"A",6.4751,"A",3.455427,"A",1.9751,"A",1.0403,"A",0.0502694,"A",0.0124,"A",8.0931,"A",3.800629,"A",2.0251,"A",1.0357,"A",0.05604,"A",0.009,"A",8.6965,"A",4.030609,"A",2.0637,"A",1.027,"A",0.0566724,"A",0.0147,"A",6.1236,"A",4.055958,"A",2.0619,"A",1.0449,"A",0.0453589,"A",0.0113,"A",7.2334,"A",3.606546,"A",1.9857,"A",1.0331,"A",0.0693621,"A",0.0058,"A",7.8209,"A",4.569773,"A",2.1096,"A",1.0173,"A",0.006,"A",0.016,"A",0.023,"A",0.024,"A",0.01,"A",0.039,"A"
2014-01-14,2014,14,23.9997,166,"A",200,0.0399669,"A",0.0123,"A",5.3265,"A",3.395341,"A",1.9655,"A",1.0372,"A",0.0493926,"A",0.0117,"A",6.8331,"A",3.765872,"A",2.0198,"A",1.0339,"A",0.0554156,"A",0.009,"A",7.8729,"A",4.005619,"A",2.0604,"A",1.0268,"A",0.0555279,"A",0.014,"A",4.8884,"A",4.010128,"A",2.0553,"A",1.0428,"A",0.0447299,"A",0.0109,"A",5.9801,"A",3.581794,"A",1.982,"A",1.0319,"A",0.0688643,"A",0.0056,"A",6.9327,"A",4.549413,"A",2.107,"A",1.0168,"A",0.004,"A",0.015,"A",0.022,"A",0.023,"A",0.01,"A",0.038,"A"
2014-01-15,2014,15,23.9997,167,"A",200,0.0395563,"A",0.012,"A",5.56,"A",3.37933,"A",1.9629,"A",1.0363,"A",0.0492631,"A",0.0116,"A",6.7793,"A",3.760741,"A",2.019,"A",1.0336,"A",0.055166,"A",0.009,"A",7.6613,"A",3.995637,"A",2.0591,"A",1.027,"A",0.0553869,"A",0.0139,"A",4.8823,"A",4.004487,"A",2.0545,"A",1.0425,"A",0.0445465,"A",0.0108,"A",5.8523,"A",3.574581,"A",1.9809,"A",1.0317,"A",0.0687673,"A",0.0056,"A",6.716,"A",4.545449,"A",2.1065,"A",1.0166,"A",0.003,"A",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-16,2014,16,23.9997,168,"A",200,0.0393777,"A",0.0118,"A",6.1396,"A",3.372343,"A",1.9617,"A",1.0357,"A",0.0494403,"A",0.0118,"A",7.1272,"A",3.767761,"A",2.0201,"A",1.034,"A",0.0551669,"A",0.0091,"A",7.8025,"A",3.995671,"A",2.0592,"A",1.0271,"A",0.0555683,"A",0.014,"A",5.3718,"A",4.011747,"A",2.0555,"A",1.0427,"A",0.0445743,"A",0.0108,"A",6.0537,"A",3.575677,"A",1.981,"A",1.0317,"A",0.0687138,"A",0.0055,"A",6.7547,"A",4.543261,"A",2.1062,"A",1.0166,"A",0.003,"A",0.015,"A",0.022,"A",0.023,"A",0.009,"A",0.038,"A"
2014-01-17,2014,17,23.9997,169,"A",200,0.0381958,"A",0.011,"A",5.1443,"A",3.326293,"A",1.9542,"A",1.0333,"A",0.0492218,"A",0.0116,"A",6.7363,"A",3.759107,"A",2.0188,"A",1.0336,"A",0.055125,"A",0.0091,"A",7.6828,"A",3.993999,"A",2.0589,"A",1.0272,"A",0.0551539,"A",0.0137,"A",4.6023,"A",3.995174,"A",2.0531,"A",1.0418,"A",0.044487,"A",0.0107,"A",5.7602,"A",3.572244,"A",1.9805,"A",1.0315,"A",0.0686906,"A",0.0055,"A",6.6758,"A",4.542315,"A",2.1061,"A",1.0166,"A",0.002,"A",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-18,2014,18,23.9997,170,"A",200,0.037686,"A",0.0107,"A",5.2392,"A",3.306488,"A",1.951,"A",1.0323,"A",0.0489732,"A",0.0115,"A",6.4728,"A",3.749265,"A",2.0173,"A",1.0331,"A",0.0548578,"A",0.0092,"A",7.3944,"A",3.983318,"A",2.0576,"A",1.0274,"A",0.0547485,"A",0.0134,"A",4.4345,"A",3.978977,"A",2.0508,"A",1.0412,"A",0.0442151,"A",0.0106,"A",5.3973,"A",3.561556,"A",1.9789,"A",1.0312,"A",0.068404,"A",0.0055,"A",6.3194,"A",4.530603,"A",2.1046,"A",1.0164,"A",0.001,"A",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-19,2014,19,23.9997,171,"A",200,0.0374255,"A",0.0105,"A",5.7693,"A",3.296318,"A",1.9494,"A",1.0318,"A",0.0491174,"A",0.0115,"A",6.7707,"A",3.754969,"A",2.0182,"A",1.0333,"A",0.0548673,"A",0.0092,"A",7.5275,"A",3.983698,"A",2.0577,"A",1.0275,"A",0.0549017,"A",0.0135,"A",4.8154,"A",3.985092,"A",2.0517,"A",1.0414,"A",0.0442625,"A",0.0107,"A",5.6159,"A",3.563416,"A",1.9792,"A",1.0313,"A",0.068399,"A",0.0055,"A",6.4122,"A",4.530401,"A",2.1046,"A",1.0163,"A",0.001,"A",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-20,2014,20,23.9997,172,"A",200,0.0374657,"A",0.0105,"A",6.4946,"A",3.297907,"A",1.9496,"A",1.0317,"A",0.0493935,"A",0.0117,"A",7.2472,"A",3.76591,"A",2.0198,"A",1.0338,"A",0.0550232,"A",0.0093,"A",7.7697,"A",3.989928,"A",2.0585,"A",1.0276,"A",0.0551553,"A",0.0136,"A",5.3681,"A",3.995232,"A",2.0531,"A",1.0417,"A",0.0443839,"A",0.0107,"A",5.9274,"A",3.568192,"A",1.9799,"A",1.0315,"A",0.0684526,"A",0.0055,"A",6.5856,"A",4.53259,"A",2.1049,"A",1.0164,"A",0.001,"A",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-21,2014,21,23.9997,173,"A",200,0.0370039,"A",0.0101,"A",6.5693,"A",3.279915,"A",1.9466,"A",1.0306,"A",0.0496224,"A",0.0119,"A",7.5465,"A",3.774975,"A",2.0212,"A",1.0343,"A",0.0552361,"A",0.0093,"A",8.0713,"A",3.99844,"A",2.0597,"A",1.0277,"A",0.0553244,"A",0.0137,"A",5.5483,"A",4.001986,"A",2.054,"A",1.0419,"A",0.0445227,"A",0.0108,"A",6.2377,"A",3.573649,"A",1.9808,"A",1.0318,"A",0.0686291,"A",0.0055,"A",6.8537,"A",4.539802,"A",2.1057,"A",1.0165,"A",0,"E",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-22,2014,22,23.9997,174,"A",200,0.0366644,"A",0.0099,"A",7.0485,"A",3.266711,"A",1.9445,"A",1.03,"A",0.0496316,"A",0.0119,"A",7.5974,"A",3.775341,"A",2.0213,"A",1.0343,"A",0.05527,"A",0.0093,"A",8.1383,"A",3.999794,"A",2.0599,"A",1.0278,"A",0.0552275,"A",0.0136,"A",5.8993,"A",3.998118,"A",2.0535,"A",1.0417,"A",0.044546,"A",0.0109,"A",6.3117,"A",3.574564,"A",1.9809,"A",1.0318,"A",0.0686607,"A",0.0056,"A",6.9064,"A",4.541093,"A",2.1059,"A",1.0166,"A",0,"E",0.015,"A",0.022,"A",0.022,"A",0.009,"A",0.038,"A"
2014-01-23,2014,23,23.9997,175,"A",200,0.0366172,"A",0.0098,"A",7.7946,"A",3.264765,"A",1.9441,"A",1.0296,"A",0.0503484,"A",0.0124,"A",8.6529,"A",3.803749,"A",2.0255,"A",1.0357,"A",0.0557786,"A",0.0093,"A",8.8724,"A",4.020139,"A",2.0626,"A",1.0278,"A",0.0559487,"A",0.014,"A",6.9741,"A",4.026952,"A",2.0576,"A",1.0429,"A",0.04507,"A",0.0111,"A",7.3887,"A",3.595174,"A",1.9841,"A",1.0327,"A",0.0688866,"A",0.0057,"A",7.6753,"A",4.550326,"A",2.1072,"A",1.0171,"A",0,"E",0.016,"A",0.023,"A",0.023,"A",0.01,"A",0.038,"A"
2014-01-24,2014,24,23.9997,176,"A",200,0.034037,"A",0.0084,"A",4.4206,"A",3.164819,"A",1.928,"A",1.0255,"A",0.048982,"A",0.0114,"A",6.4498,"A",3.749607,"A",2.0173,"A",1.033,"A",0.0551405,"A",0.0093,"A",7.7966,"A",3.994622,"A",2.0592,"A",1.0278,"A",0.0539546,"A",0.0128,"A",3.9369,"A",3.947262,"A",2.0461,"A",1.0393,"A",0.0443898,"A",0.0107,"A",5.5943,"A",3.568423,"A",1.98,"A",1.0315,"A",0.068643,"A",0.0056,"A",6.8119,"A",4.54037,"A",2.1059,"A",1.0167,"A",-0.003,"E",0.015,"A",0.022,"A",0.021,"A",0.009,"A",0.038,"A"
2014-01-25,2014,25,23.9997,177,"A",200,0.035483,"A",0.0092,"A",7.4008,"A",3.220889,"A",1.937,"A",1.0276,"A",0.0493099,"A",0.0117,"A",7.3591,"A",3.762598,"A",2.0193,"A",1.0337,"A",0.0548871,"A",0.0094,"A",7.7639,"A",3.984486,"A",2.0579,"A",1.028,"A",0.0544752,"A",0.0131,"A",5.9666,"A",3.968065,"A",2.0491,"A",1.0402,"A",0.0442501,"A",0.0106,"A",6.0136,"A",3.562933,"A",1.9791,"A",1.0312,"A",0.0683147,"A",0.0055,"A",6.5752,"A",4.526957,"A",2.1041,"A",1.0164,"A",-0.002,"E",0.015,"A",0.022,"A",0.021,"A",0.009,"A",0.037,"A"
